field.header.seq,field.header.stamp,field.header.fream_if,field.status,field.status.service,field.latitude,field.longitude,field.altitude,position_covariance0,position_covariance1,position_covariance2,position_covariance3,position_covariance4,position_covariance5,position_covariance6,position_covariance7,position_covariance8,position_covariance_type
2161,1660893974.649181070,gps,0,0,35.6537556717,139.7931625283,4.6810000000,0,0,0,0,0,0,0,0,0,0
2162,1660893974.848103600,gps,0,0,35.6537569233,139.7931637217,4.6690000000,0,0,0,0,0,0,0,0,0,0
2163,1660893975.054944295,gps,0,0,35.6537589600,139.7931649550,4.6120000000,0,0,0,0,0,0,0,0,0,0
2164,1660893975.247162428,gps,0,0,35.6537602700,139.7931660083,4.6590000000,0,0,0,0,0,0,0,0,0,0
2165,1660893975.446730466,gps,0,0,35.6537615750,139.7931676450,4.6560000000,0,0,0,0,0,0,0,0,0,0
2166,1660893975.641100233,gps,0,0,35.6537629533,139.7931694833,4.6060000000,0,0,0,0,0,0,0,0,0,0
2167,1660893975.844737575,gps,0,0,35.6537640400,139.7931707300,4.6200000000,0,0,0,0,0,0,0,0,0,0
2168,1660893976.049200175,gps,0,0,35.6537651233,139.7931717633,4.6310000000,0,0,0,0,0,0,0,0,0,0
2169,1660893976.246737578,gps,0,0,35.6537671750,139.7931729117,4.5690000000,0,0,0,0,0,0,0,0,0,0
2170,1660893976.446148613,gps,0,0,35.6537689383,139.7931738900,4.5510000000,0,0,0,0,0,0,0,0,0,0
2171,1660893976.645045854,gps,0,0,35.6537699467,139.7931753950,4.5720000000,0,0,0,0,0,0,0,0,0,0
2172,1660893976.845778855,gps,0,0,35.6537714150,139.7931770650,4.5180000000,0,0,0,0,0,0,0,0,0,0
2173,1660893977.049758252,gps,0,0,35.6537724583,139.7931783583,4.5210000000,0,0,0,0,0,0,0,0,0,0
2174,1660893977.245604637,gps,0,0,35.6537738533,139.7931793967,4.5360000000,0,0,0,0,0,0,0,0,0,0
2175,1660893977.441706398,gps,0,0,35.6537758283,139.7931804800,4.4770000000,0,0,0,0,0,0,0,0,0,0
2176,1660893977.646600496,gps,0,0,35.6537775950,139.7931813050,4.4470000000,0,0,0,0,0,0,0,0,0,0
2177,1660893977.845082707,gps,0,0,35.6537788467,139.7931825700,4.4840000000,0,0,0,0,0,0,0,0,0,0
2178,1660893978.051968659,gps,0,0,35.6537801283,139.7931841800,4.4470000000,0,0,0,0,0,0,0,0,0,0
2179,1660893978.246535982,gps,0,0,35.6537812567,139.7931854017,4.4280000000,0,0,0,0,0,0,0,0,0,0
2180,1660893978.445976513,gps,0,0,35.6537826617,139.7931863800,4.4280000000,0,0,0,0,0,0,0,0,0,0
2181,1660893978.645276638,gps,0,0,35.6537846183,139.7931872700,4.3640000000,0,0,0,0,0,0,0,0,0,0
2182,1660893978.842874925,gps,0,0,35.6537864550,139.7931877217,4.3250000000,0,0,0,0,0,0,0,0,0,0
2183,1660893979.048054028,gps,0,0,35.6537876533,139.7931887633,4.3700000000,0,0,0,0,0,0,0,0,0,0
2184,1660893979.240966079,gps,0,0,35.6537890783,139.7931902000,4.3260000000,0,0,0,0,0,0,0,0,0,0
2185,1660893979.445040657,gps,0,0,35.6537903967,139.7931916133,4.3080000000,0,0,0,0,0,0,0,0,0,0
2186,1660893979.644227570,gps,0,0,35.6537919367,139.7931926667,4.3330000000,0,0,0,0,0,0,0,0,0,0
2187,1660893979.845036329,gps,0,0,35.6537939467,139.7931937283,4.2910000000,0,0,0,0,0,0,0,0,0,0
2188,1660893980.049686643,gps,0,0,35.6537961417,139.7931941883,4.2520000000,0,0,0,0,0,0,0,0,0,0
2189,1660893980.245193090,gps,0,0,35.6537978283,139.7931949850,4.2590000000,0,0,0,0,0,0,0,0,0,0
2190,1660893980.447081639,gps,0,0,35.6537993517,139.7931962883,4.2330000000,0,0,0,0,0,0,0,0,0,0
2191,1660893980.647959028,gps,0,0,35.6538007467,139.7931977667,4.2020000000,0,0,0,0,0,0,0,0,0,0
2192,1660893980.843042713,gps,0,0,35.6538023400,139.7931989333,4.2010000000,0,0,0,0,0,0,0,0,0,0
2193,1660893981.045874224,gps,0,0,35.6538040767,139.7931998600,4.1860000000,0,0,0,0,0,0,0,0,0,0
2194,1660893981.245982638,gps,0,0,35.6538057083,139.7932004633,4.1810000000,0,0,0,0,0,0,0,0,0,0
2195,1660893981.444919658,gps,0,0,35.6538074983,139.7932011367,4.2270000000,0,0,0,0,0,0,0,0,0,0
2196,1660893981.646713188,gps,0,0,35.6538087500,139.7932020633,4.2310000000,0,0,0,0,0,0,0,0,0,0
2197,1660893981.844721196,gps,0,0,35.6538102850,139.7932026867,4.2200000000,0,0,0,0,0,0,0,0,0,0
2198,1660893982.049171186,gps,0,0,35.6538116150,139.7932034250,4.2350000000,0,0,0,0,0,0,0,0,0,0
2199,1660893982.256025470,gps,0,0,35.6538127050,139.7932036967,4.2410000000,0,0,0,0,0,0,0,0,0,0
2200,1660893982.455786737,gps,0,0,35.6538144350,139.7932036817,4.2270000000,0,0,0,0,0,0,0,0,0,0
2201,1660893982.644120219,gps,0,0,35.6538160267,139.7932031633,4.2460000000,0,0,0,0,0,0,0,0,0,0
2202,1660893982.838896209,gps,0,0,35.6538173850,139.7932035433,4.2550000000,0,0,0,0,0,0,0,0,0,0
2203,1660893983.049580410,gps,0,0,35.6538189933,139.7932037717,4.2430000000,0,0,0,0,0,0,0,0,0,0
2204,1660893983.254877669,gps,0,0,35.6538204217,139.7932037683,4.2430000000,0,0,0,0,0,0,0,0,0,0
2205,1660893983.445853778,gps,0,0,35.6538217000,139.7932031433,4.2520000000,0,0,0,0,0,0,0,0,0,0
2206,1660893983.645791957,gps,0,0,35.6538232400,139.7932018483,4.2390000000,0,0,0,0,0,0,0,0,0,0
2207,1660893983.846595454,gps,0,0,35.6538248600,139.7932002117,4.2580000000,0,0,0,0,0,0,0,0,0,0
2208,1660893984.050058262,gps,0,0,35.6538264267,139.7931992850,4.2780000000,0,0,0,0,0,0,0,0,0,0
2209,1660893984.245263112,gps,0,0,35.6538279733,139.7931982667,4.2760000000,0,0,0,0,0,0,0,0,0,0
2210,1660893984.442151351,gps,0,0,35.6538296733,139.7931973800,4.2830000000,0,0,0,0,0,0,0,0,0,0
2211,1660893984.638799822,gps,0,0,35.6538306833,139.7931964317,4.2920000000,0,0,0,0,0,0,0,0,0,0
2212,1660893984.840886600,gps,0,0,35.6538322250,139.7931948683,4.2640000000,0,0,0,0,0,0,0,0,0,0
2213,1660893985.051670355,gps,0,0,35.6538339383,139.7931927283,4.2740000000,0,0,0,0,0,0,0,0,0,0
2214,1660893985.243152116,gps,0,0,35.6538354067,139.7931917517,4.2920000000,0,0,0,0,0,0,0,0,0,0
2215,1660893985.444235744,gps,0,0,35.6538370433,139.7931910117,4.2720000000,0,0,0,0,0,0,0,0,0,0
2216,1660893985.643830747,gps,0,0,35.6538389283,139.7931902633,4.2530000000,0,0,0,0,0,0,0,0,0,0
2217,1660893985.843113110,gps,0,0,35.6538402867,139.7931894450,4.2430000000,0,0,0,0,0,0,0,0,0,0
2218,1660893986.048922780,gps,0,0,35.6538418683,139.7931880583,4.2320000000,0,0,0,0,0,0,0,0,0,0
2219,1660893986.250101274,gps,0,0,35.6538436050,139.7931863400,4.2580000000,0,0,0,0,0,0,0,0,0,0
2220,1660893986.440815074,gps,0,0,35.6538450600,139.7931857600,4.2710000000,0,0,0,0,0,0,0,0,0,0
2221,1660893986.642692474,gps,0,0,35.6538465717,139.7931852133,4.2680000000,0,0,0,0,0,0,0,0,0,0
2222,1660893986.841850288,gps,0,0,35.6538481833,139.7931847050,4.2540000000,0,0,0,0,0,0,0,0,0,0
2223,1660893987.048023530,gps,0,0,35.6538491950,139.7931842683,4.2750000000,0,0,0,0,0,0,0,0,0,0
2224,1660893987.244549375,gps,0,0,35.6538508133,139.7931829217,4.2590000000,0,0,0,0,0,0,0,0,0,0
2225,1660893987.442547565,gps,0,0,35.6538529467,139.7931810550,4.2540000000,0,0,0,0,0,0,0,0,0,0
2226,1660893987.643988155,gps,0,0,35.6538546167,139.7931802267,4.2790000000,0,0,0,0,0,0,0,0,0,0
2227,1660893987.842020097,gps,0,0,35.6538564700,139.7931798183,4.2510000000,0,0,0,0,0,0,0,0,0,0
2228,1660893988.046843177,gps,0,0,35.6538583333,139.7931793783,4.2530000000,0,0,0,0,0,0,0,0,0,0
2229,1660893988.242921926,gps,0,0,35.6538595000,139.7931786050,4.2640000000,0,0,0,0,0,0,0,0,0,0
2230,1660893988.444859398,gps,0,0,35.6538609533,139.7931775567,4.2760000000,0,0,0,0,0,0,0,0,0,0
2231,1660893988.644896175,gps,0,0,35.6538628867,139.7931759967,4.2660000000,0,0,0,0,0,0,0,0,0,0
2232,1660893988.844570125,gps,0,0,35.6538644883,139.7931752867,4.2650000000,0,0,0,0,0,0,0,0,0,0
2233,1660893989.050002447,gps,0,0,35.6538661317,139.7931750300,4.2740000000,0,0,0,0,0,0,0,0,0,0
2234,1660893989.244484001,gps,0,0,35.6538680333,139.7931748283,4.2760000000,0,0,0,0,0,0,0,0,0,0
2235,1660893989.444668216,gps,0,0,35.6538695167,139.7931745317,4.2660000000,0,0,0,0,0,0,0,0,0,0
2236,1660893989.644666405,gps,0,0,35.6538711133,139.7931735217,4.2460000000,0,0,0,0,0,0,0,0,0,0
2237,1660893989.841870393,gps,0,0,35.6538729250,139.7931719633,4.2610000000,0,0,0,0,0,0,0,0,0,0
2238,1660893990.045007750,gps,0,0,35.6538741950,139.7931709217,4.2920000000,0,0,0,0,0,0,0,0,0,0
2239,1660893990.244241227,gps,0,0,35.6538757600,139.7931703433,4.2740000000,0,0,0,0,0,0,0,0,0,0
2240,1660893990.449127374,gps,0,0,35.6538774933,139.7931697783,4.2820000000,0,0,0,0,0,0,0,0,0,0
2241,1660893990.644773852,gps,0,0,35.6538790083,139.7931693517,4.3160000000,0,0,0,0,0,0,0,0,0,0
2242,1660893990.842987462,gps,0,0,35.6538804683,139.7931684450,4.3190000000,0,0,0,0,0,0,0,0,0,0
2243,1660893991.048839652,gps,0,0,35.6538821250,139.7931667233,4.2840000000,0,0,0,0,0,0,0,0,0,0
2244,1660893991.251839331,gps,0,0,35.6538834683,139.7931651500,4.3130000000,0,0,0,0,0,0,0,0,0,0
2245,1660893991.444483770,gps,0,0,35.6538851300,139.7931645750,4.3170000000,0,0,0,0,0,0,0,0,0,0
2246,1660893991.642094057,gps,0,0,35.6538869433,139.7931641100,4.2670000000,0,0,0,0,0,0,0,0,0,0
2247,1660893991.837033213,gps,0,0,35.6538886850,139.7931637533,4.2900000000,0,0,0,0,0,0,0,0,0,0
2248,1660893992.047746061,gps,0,0,35.6538898933,139.7931632617,4.2890000000,0,0,0,0,0,0,0,0,0,0
2249,1660893992.246080822,gps,0,0,35.6538917017,139.7931620483,4.2840000000,0,0,0,0,0,0,0,0,0,0
2250,1660893992.443861318,gps,0,0,35.6538935917,139.7931606017,4.2940000000,0,0,0,0,0,0,0,0,0,0
2251,1660893992.643036477,gps,0,0,35.6538953533,139.7931599367,4.3250000000,0,0,0,0,0,0,0,0,0,0
2252,1660893992.841095216,gps,0,0,35.6538972550,139.7931595517,4.3020000000,0,0,0,0,0,0,0,0,0,0
2253,1660893993.047137504,gps,0,0,35.6538988717,139.7931595933,4.3230000000,0,0,0,0,0,0,0,0,0,0
2254,1660893993.242683068,gps,0,0,35.6539003617,139.7931590900,4.3190000000,0,0,0,0,0,0,0,0,0,0
2255,1660893993.443745988,gps,0,0,35.6539021950,139.7931579767,4.2890000000,0,0,0,0,0,0,0,0,0,0
2256,1660893993.640039412,gps,0,0,35.6539039883,139.7931562600,4.2750000000,0,0,0,0,0,0,0,0,0,0
2257,1660893993.841963648,gps,0,0,35.6539055700,139.7931556600,4.2500000000,0,0,0,0,0,0,0,0,0,0
2258,1660893994.047202311,gps,0,0,35.6539071200,139.7931553100,4.2570000000,0,0,0,0,0,0,0,0,0,0
2259,1660893994.244500439,gps,0,0,35.6539088767,139.7931553083,4.2620000000,0,0,0,0,0,0,0,0,0,0
2260,1660893994.444758359,gps,0,0,35.6539099417,139.7931549500,4.2430000000,0,0,0,0,0,0,0,0,0,0
2261,1660893994.642021757,gps,0,0,35.6539115917,139.7931541600,4.2270000000,0,0,0,0,0,0,0,0,0,0
2262,1660893994.842938715,gps,0,0,35.6539134500,139.7931525400,4.2190000000,0,0,0,0,0,0,0,0,0,0
2263,1660893995.047982293,gps,0,0,35.6539150933,139.7931517083,4.1990000000,0,0,0,0,0,0,0,0,0,0
2264,1660893995.243068655,gps,0,0,35.6539167867,139.7931512750,4.1960000000,0,0,0,0,0,0,0,0,0,0
2265,1660893995.439707510,gps,0,0,35.6539186150,139.7931507483,4.2250000000,0,0,0,0,0,0,0,0,0,0
2266,1660893995.650758423,gps,0,0,35.6539200367,139.7931503433,4.2800000000,0,0,0,0,0,0,0,0,0,0
2267,1660893995.840157000,gps,0,0,35.6539217517,139.7931496433,4.3000000000,0,0,0,0,0,0,0,0,0,0
2268,1660893996.049673414,gps,0,0,35.6539235300,139.7931480333,4.2640000000,0,0,0,0,0,0,0,0,0,0
2269,1660893996.243785634,gps,0,0,35.6539251733,139.7931472433,4.2700000000,0,0,0,0,0,0,0,0,0,0
2270,1660893996.441688205,gps,0,0,35.6539267600,139.7931467833,4.2710000000,0,0,0,0,0,0,0,0,0,0
2271,1660893996.669511112,gps,0,0,35.6539288867,139.7931463967,4.2200000000,0,0,0,0,0,0,0,0,0,0
2272,1660893996.842980927,gps,0,0,35.6539301400,139.7931460050,4.2690000000,0,0,0,0,0,0,0,0,0,0
2273,1660893997.045915070,gps,0,0,35.6539315467,139.7931454067,4.2470000000,0,0,0,0,0,0,0,0,0,0
2274,1660893997.238916748,gps,0,0,35.6539333667,139.7931440217,4.2260000000,0,0,0,0,0,0,0,0,0,0
2275,1660893997.445881668,gps,0,0,35.6539350167,139.7931431700,4.2320000000,0,0,0,0,0,0,0,0,0,0
2276,1660893997.642188831,gps,0,0,35.6539367917,139.7931430283,4.2550000000,0,0,0,0,0,0,0,0,0,0
2277,1660893997.842476803,gps,0,0,35.6539390083,139.7931428600,4.1800000000,0,0,0,0,0,0,0,0,0,0
2278,1660893998.044899775,gps,0,0,35.6539405200,139.7931426467,4.1620000000,0,0,0,0,0,0,0,0,0,0
2279,1660893998.246729887,gps,0,0,35.6539419167,139.7931421733,4.1880000000,0,0,0,0,0,0,0,0,0,0
2280,1660893998.442488216,gps,0,0,35.6539435867,139.7931413167,4.2340000000,0,0,0,0,0,0,0,0,0,0
2281,1660893998.641701198,gps,0,0,35.6539452200,139.7931404200,4.2160000000,0,0,0,0,0,0,0,0,0,0
2282,1660893998.839465424,gps,0,0,35.6539467917,139.7931406717,4.2110000000,0,0,0,0,0,0,0,0,0,0
2283,1660893999.040046139,gps,0,0,35.6539487117,139.7931404250,4.2040000000,0,0,0,0,0,0,0,0,0,0
2284,1660893999.248807991,gps,0,0,35.6539503033,139.7931404883,4.2090000000,0,0,0,0,0,0,0,0,0,0
2285,1660893999.440907350,gps,0,0,35.6539518683,139.7931400450,4.2440000000,0,0,0,0,0,0,0,0,0,0
2286,1660893999.641833325,gps,0,0,35.6539536700,139.7931391650,4.2090000000,0,0,0,0,0,0,0,0,0,0
2287,1660893999.839852197,gps,0,0,35.6539553200,139.7931378583,4.2380000000,0,0,0,0,0,0,0,0,0,0
2288,1660894000.045654412,gps,0,0,35.6539568383,139.7931376200,4.2070000000,0,0,0,0,0,0,0,0,0,0
2289,1660894000.251373239,gps,0,0,35.6539584383,139.7931375050,4.1960000000,0,0,0,0,0,0,0,0,0,0
2290,1660894000.442936842,gps,0,0,35.6539603550,139.7931364400,4.2150000000,0,0,0,0,0,0,0,0,0,0
2291,1660894000.641491948,gps,0,0,35.6539618367,139.7931359717,4.2040000000,0,0,0,0,0,0,0,0,0,0
2292,1660894000.836938024,gps,0,0,35.6539634800,139.7931349567,4.1710000000,0,0,0,0,0,0,0,0,0,0
2293,1660894001.046765227,gps,0,0,35.6539650717,139.7931335700,4.1860000000,0,0,0,0,0,0,0,0,0,0
2294,1660894001.241813048,gps,0,0,35.6539663850,139.7931326150,4.2200000000,0,0,0,0,0,0,0,0,0,0
2295,1660894001.446622167,gps,0,0,35.6539681200,139.7931320567,4.2340000000,0,0,0,0,0,0,0,0,0,0
2296,1660894001.642718334,gps,0,0,35.6539699300,139.7931316650,4.2530000000,0,0,0,0,0,0,0,0,0,0
2297,1660894001.840035983,gps,0,0,35.6539710500,139.7931311450,4.2630000000,0,0,0,0,0,0,0,0,0,0
2298,1660894002.045623846,gps,0,0,35.6539727033,139.7931304150,4.2240000000,0,0,0,0,0,0,0,0,0,0
2299,1660894002.242074332,gps,0,0,35.6539747350,139.7931287217,4.2230000000,0,0,0,0,0,0,0,0,0,0
2300,1660894002.440807925,gps,0,0,35.6539762383,139.7931277467,4.2880000000,0,0,0,0,0,0,0,0,0,0
2301,1660894002.638430435,gps,0,0,35.6539783883,139.7931275017,4.2390000000,0,0,0,0,0,0,0,0,0,0
2302,1660894002.839870061,gps,0,0,35.6539805967,139.7931273867,4.1930000000,0,0,0,0,0,0,0,0,0,0
2303,1660894003.046129954,gps,0,0,35.6539820983,139.7931271717,4.1950000000,0,0,0,0,0,0,0,0,0,0
2304,1660894003.242712950,gps,0,0,35.6539835683,139.7931263200,4.1710000000,0,0,0,0,0,0,0,0,0,0
2305,1660894003.441907686,gps,0,0,35.6539857950,139.7931249850,4.1120000000,0,0,0,0,0,0,0,0,0,0
2306,1660894003.639200832,gps,0,0,35.6539873250,139.7931241817,4.1280000000,0,0,0,0,0,0,0,0,0,0
2307,1660894003.842549061,gps,0,0,35.6539889767,139.7931237667,4.0930000000,0,0,0,0,0,0,0,0,0,0
2308,1660894004.048049257,gps,0,0,35.6539910350,139.7931233883,4.1080000000,0,0,0,0,0,0,0,0,0,0
2309,1660894004.248103373,gps,0,0,35.6539924150,139.7931228133,4.1790000000,0,0,0,0,0,0,0,0,0,0
2310,1660894004.436876109,gps,0,0,35.6539939183,139.7931217233,4.1620000000,0,0,0,0,0,0,0,0,0,0
2311,1660894004.642923689,gps,0,0,35.6539958200,139.7931201567,4.1440000000,0,0,0,0,0,0,0,0,0,0
2312,1660894004.839054669,gps,0,0,35.6539973333,139.7931189200,4.1680000000,0,0,0,0,0,0,0,0,0,0
2313,1660894005.044944372,gps,0,0,35.6539989067,139.7931184800,4.2010000000,0,0,0,0,0,0,0,0,0,0
2314,1660894005.247042617,gps,0,0,35.6540008617,139.7931179433,4.1710000000,0,0,0,0,0,0,0,0,0,0
2315,1660894005.442356542,gps,0,0,35.6540023000,139.7931173900,4.1600000000,0,0,0,0,0,0,0,0,0,0
2316,1660894005.644030330,gps,0,0,35.6540036417,139.7931162683,4.1630000000,0,0,0,0,0,0,0,0,0,0
2317,1660894005.841348421,gps,0,0,35.6540053350,139.7931145717,4.1390000000,0,0,0,0,0,0,0,0,0,0
2318,1660894006.047903068,gps,0,0,35.6540065733,139.7931132633,4.1720000000,0,0,0,0,0,0,0,0,0,0
2319,1660894006.238177060,gps,0,0,35.6540078467,139.7931126183,4.2150000000,0,0,0,0,0,0,0,0,0,0
2320,1660894006.443074568,gps,0,0,35.6540097917,139.7931120733,4.2080000000,0,0,0,0,0,0,0,0,0,0
2321,1660894006.642586440,gps,0,0,35.6540112867,139.7931114467,4.1900000000,0,0,0,0,0,0,0,0,0,0
2322,1660894006.838987623,gps,0,0,35.6540126517,139.7931103217,4.1600000000,0,0,0,0,0,0,0,0,0,0
2323,1660894007.045812239,gps,0,0,35.6540143233,139.7931085933,4.1560000000,0,0,0,0,0,0,0,0,0,0
2324,1660894007.247570046,gps,0,0,35.6540154883,139.7931078833,4.1460000000,0,0,0,0,0,0,0,0,0,0
2325,1660894007.444980552,gps,0,0,35.6540168683,139.7931074033,4.1470000000,0,0,0,0,0,0,0,0,0,0
2326,1660894007.642035107,gps,0,0,35.6540187983,139.7931067767,4.1000000000,0,0,0,0,0,0,0,0,0,0
2327,1660894007.840993336,gps,0,0,35.6540204300,139.7931058833,4.1830000000,0,0,0,0,0,0,0,0,0,0
2328,1660894008.042925130,gps,0,0,35.6540219250,139.7931049250,4.2130000000,0,0,0,0,0,0,0,0,0,0
2329,1660894008.249889465,gps,0,0,35.6540236150,139.7931034183,4.2310000000,0,0,0,0,0,0,0,0,0,0
2330,1660894008.443509451,gps,0,0,35.6540251300,139.7931020217,4.2600000000,0,0,0,0,0,0,0,0,0,0
2331,1660894008.643830319,gps,0,0,35.6540269083,139.7931016967,4.2960000000,0,0,0,0,0,0,0,0,0,0
2332,1660894008.841551385,gps,0,0,35.6540288450,139.7931013067,4.2980000000,0,0,0,0,0,0,0,0,0,0
2333,1660894009.045546431,gps,0,0,35.6540303433,139.7931012083,4.3300000000,0,0,0,0,0,0,0,0,0,0
2334,1660894009.244592522,gps,0,0,35.6540318767,139.7931005033,4.3240000000,0,0,0,0,0,0,0,0,0,0
2335,1660894009.445818764,gps,0,0,35.6540337900,139.7930992467,4.3050000000,0,0,0,0,0,0,0,0,0,0
2336,1660894009.643725332,gps,0,0,35.6540354967,139.7930976483,4.2680000000,0,0,0,0,0,0,0,0,0,0
2337,1660894009.838055789,gps,0,0,35.6540370767,139.7930972367,4.2440000000,0,0,0,0,0,0,0,0,0,0
2338,1660894010.049479474,gps,-1,0,35.6540388550,139.7930970583,4.2610000000,0,0,0,0,0,0,0,0,0,0
2339,1660894010.242906222,gps,0,0,35.6540402600,139.7930965667,4.2740000000,0,0,0,0,0,0,0,0,0,0
2340,1660894010.442652462,gps,0,0,35.6540416600,139.7930960017,4.2780000000,0,0,0,0,0,0,0,0,0,0
2341,1660894010.643695944,gps,0,0,35.6540434367,139.7930946567,4.2580000000,0,0,0,0,0,0,0,0,0,0
2342,1660894010.841492160,gps,0,0,35.6540453583,139.7930929800,4.2620000000,0,0,0,0,0,0,0,0,0,0
2343,1660894011.048560752,gps,0,0,35.6540470267,139.7930921817,4.2400000000,0,0,0,0,0,0,0,0,0,0
2344,1660894011.243565354,gps,0,0,35.6540489183,139.7930916217,4.2260000000,0,0,0,0,0,0,0,0,0,0
2345,1660894011.446492064,gps,0,0,35.6540508100,139.7930912433,4.2390000000,0,0,0,0,0,0,0,0,0,0
2346,1660894011.637794288,gps,0,0,35.6540518517,139.7930906900,4.2840000000,0,0,0,0,0,0,0,0,0,0
2347,1660894011.840848956,gps,0,0,35.6540534400,139.7930895233,4.2960000000,0,0,0,0,0,0,0,0,0,0
2348,1660894012.045615255,gps,0,0,35.6540552867,139.7930876950,4.3010000000,0,0,0,0,0,0,0,0,0,0
2349,1660894012.249318682,gps,0,0,35.6540569233,139.7930870533,4.2920000000,0,0,0,0,0,0,0,0,0,0
2350,1660894012.442825194,gps,0,0,35.6540586067,139.7930865233,4.2760000000,0,0,0,0,0,0,0,0,0,0
2351,1660894012.645508424,gps,0,0,35.6540605167,139.7930859633,4.2650000000,0,0,0,0,0,0,0,0,0,0
2352,1660894012.843442215,gps,0,0,35.6540616067,139.7930853800,4.2630000000,0,0,0,0,0,0,0,0,0,0
2353,1660894013.049014455,gps,0,0,35.6540630433,139.7930839383,4.2500000000,0,0,0,0,0,0,0,0,0,0
2354,1660894013.245330000,gps,0,0,35.6540645783,139.7930822433,4.2400000000,0,0,0,0,0,0,0,0,0,0
2355,1660894013.441802736,gps,0,0,35.6540661000,139.7930812183,4.2400000000,0,0,0,0,0,0,0,0,0,0
2356,1660894013.642504818,gps,0,0,35.6540679783,139.7930805417,4.2480000000,0,0,0,0,0,0,0,0,0,0
2357,1660894013.840787774,gps,0,0,35.6540698583,139.7930799400,4.2330000000,0,0,0,0,0,0,0,0,0,0
2358,1660894014.048894192,gps,0,0,35.6540712817,139.7930794183,4.2460000000,0,0,0,0,0,0,0,0,0,0
2359,1660894014.242959634,gps,0,0,35.6540727567,139.7930784950,4.2290000000,0,0,0,0,0,0,0,0,0,0
2360,1660894014.443875622,gps,0,0,35.6540745367,139.7930767500,4.2200000000,0,0,0,0,0,0,0,0,0,0
2361,1660894014.645954681,gps,0,0,35.6540758483,139.7930756533,4.2310000000,0,0,0,0,0,0,0,0,0,0
2362,1660894014.842579417,gps,0,0,35.6540773883,139.7930751033,4.2420000000,0,0,0,0,0,0,0,0,0,0
2363,1660894015.046031974,gps,0,0,35.6540792933,139.7930742383,4.2400000000,0,0,0,0,0,0,0,0,0,0
2364,1660894015.244473707,gps,0,0,35.6540809083,139.7930737017,4.2630000000,0,0,0,0,0,0,0,0,0,0
2365,1660894015.442903066,gps,0,0,35.6540821633,139.7930727867,4.2700000000,0,0,0,0,0,0,0,0,0,0
2366,1660894015.641584087,gps,0,0,35.6540838467,139.7930714017,4.2540000000,0,0,0,0,0,0,0,0,0,0
2367,1660894015.841570758,gps,0,0,35.6540854800,139.7930697233,4.2750000000,0,0,0,0,0,0,0,0,0,0
2368,1660894016.046436910,gps,0,0,35.6540870900,139.7930691500,4.2760000000,0,0,0,0,0,0,0,0,0,0
2369,1660894016.247807021,gps,0,0,35.6540888583,139.7930687917,4.2340000000,0,0,0,0,0,0,0,0,0,0
2370,1660894016.442890869,gps,0,0,35.6540903617,139.7930682833,4.2300000000,0,0,0,0,0,0,0,0,0,0
2371,1660894016.642282441,gps,0,0,35.6540916700,139.7930673083,4.2350000000,0,0,0,0,0,0,0,0,0,0
2372,1660894016.839762395,gps,0,0,35.6540931767,139.7930658150,4.2110000000,0,0,0,0,0,0,0,0,0,0
2373,1660894017.043783754,gps,0,0,35.6540950817,139.7930639917,4.2370000000,0,0,0,0,0,0,0,0,0,0
2374,1660894017.250795119,gps,0,0,35.6540969083,139.7930634467,4.2540000000,0,0,0,0,0,0,0,0,0,0
2375,1660894017.443491491,gps,0,0,35.6540987233,139.7930631767,4.2500000000,0,0,0,0,0,0,0,0,0,0
2376,1660894017.644033983,gps,0,0,35.6541003267,139.7930629683,4.2510000000,0,0,0,0,0,0,0,0,0,0
2377,1660894017.844563772,gps,0,0,35.6541015533,139.7930625000,4.2670000000,0,0,0,0,0,0,0,0,0,0
2378,1660894018.048380182,gps,0,0,35.6541031217,139.7930614867,4.2450000000,0,0,0,0,0,0,0,0,0,0
2379,1660894018.245785942,gps,0,0,35.6541047300,139.7930600050,4.2720000000,0,0,0,0,0,0,0,0,0,0
2380,1660894018.445902198,gps,0,0,35.6541065233,139.7930592200,4.2770000000,0,0,0,0,0,0,0,0,0,0
2381,1660894018.645907222,gps,0,0,35.6541081717,139.7930588833,4.2870000000,0,0,0,0,0,0,0,0,0,0
2382,1660894018.838393537,gps,0,0,35.6541100700,139.7930586700,4.2580000000,0,0,0,0,0,0,0,0,0,0
2383,1660894019.048036271,gps,0,0,35.6541112833,139.7930582200,4.2760000000,0,0,0,0,0,0,0,0,0,0
2384,1660894019.249604108,gps,0,0,35.6541128300,139.7930572483,4.2660000000,0,0,0,0,0,0,0,0,0,0
2385,1660894019.441868940,gps,0,0,35.6541146983,139.7930558033,4.2570000000,0,0,0,0,0,0,0,0,0,0
2386,1660894019.643604503,gps,0,0,35.6541161267,139.7930548333,4.2930000000,0,0,0,0,0,0,0,0,0,0
2387,1660894019.839343939,gps,0,0,35.6541178800,139.7930543950,4.3100000000,0,0,0,0,0,0,0,0,0,0
2388,1660894020.045702017,gps,0,0,35.6541199267,139.7930538900,4.2520000000,0,0,0,0,0,0,0,0,0,0
2389,1660894020.242835456,gps,0,0,35.6541214600,139.7930534417,4.2200000000,0,0,0,0,0,0,0,0,0,0
2390,1660894020.440471510,gps,0,0,35.6541228367,139.7930524767,4.2210000000,0,0,0,0,0,0,0,0,0,0
2391,1660894020.637941931,gps,0,0,35.6541248250,139.7930512383,4.1990000000,0,0,0,0,0,0,0,0,0,0
